item_id,item_name,domain,review_text,rating
B010CXW4GW,Boss Waterproof Bluetooth Speaker 5W Wireless Audio with Microphone,Mobile_Electronics,5,"I have been using this speaker for couple of weeks now, and I absolutely love it. I have been using this in the shower, and its just so much fun. And what surprised me most was how loud it was. Its a small little speaker, but it packs a punch, and the sound quality if very good.<br /><br />The only con (and this is not specific to this speaker) is its a bit tedious to have to remove the speaker everytime you have to charge it. But thats a universal problem. On the plus side, it has great battery life. I have used it everyday during shower, and a single charge lasted over 10 days. I would highly recommend this speaker."
B00XJB8522,"ORICO 2 Universal Outlets Surge Protector Power Strip with 34W USB Charging Station for iPhone 6s / 6 / 6 plus, iPad Air 2 / mini 3, Samsung Galaxy S6 / S6 Edge / Note 5, HTC M9, Nexus and More (HPC-2A4U-UN) Black",Mobile_Electronics,5,"This surge protector plus USB charger is quite useful and attractive. It is well designed with quality plastics and fit & finish is excellent. The two outlets can accommodate a variety of widely used plugs, including the ones used in the USA, of course. The USB charger detects the fastest route to charge up to 2.4 Amps per line. This is perfect for electronic devices such as laptops, desktops, printers, cameras, camcorders, desk lamps, and charging tablets and smartphones. This is a very high quality product and I use it daily.<br /><br />Sample was provided by Zoe at ORICO."
B00KW3XNUE,Magicfly Wireless RF Item Locator Key Finder 1 RF Transmitter and 6 Receivers,Mobile_Electronics,5,This is amazing. I always lose my keys and now I always know where they are
B00Z8D8VM8,"Thor 64 GB Slim 1.8"" LCD Mp3 Mp4 Player Media/Music/Audio Player with accessories(Purple Color)",Mobile_Electronics,1,Very Cheaply made. Battery died after only an hour of use. Does now support all the media formats it claims to.
B00DW23GRW,Dakota Alert DK-WMT-3000 Extra Wireless Transmitter,Mobile_Electronics,5,Working very well!
B00XJJU4SC,Juentai JT-6188 Dual Band VHF/UHF 136-174/400-480MHz VHF 25Watt UHF 20Watts Dual Band Two Way Radios Mobile Transceiver Walkie Talkie,Mobile_Electronics,1,Does not live up to its rated wattage output.  The first one I got I have returned it because there is no output on transmit
B00JO9FFKS,DPI J082PR KARAOKE MACHINE PURPLE LED LIGHTS AND MIC,Mobile_Electronics,5,"My granddaughter loved it.  Thanks!  It works great, brand new!"
B008RV3DEY,New Uncut Blank Transponder Ignition Key for Toyota Avalon Camry Corolla Rav4 Tundra Yaris Matrix Solara (Chip #4d-67),Mobile_Electronics,5,Key works on opening doors but will not start the engine. Actual keys are expensive.
B00DQ4UJH6,"Package: (2) Hifonics ZW12D4 12"" Dual 4-Ohm 1200 Watts Peak/600 Watts RMS Car Audio Subwoofers + Rockville RD12 Dual 12” 1.25 cu.ft. Sealed Subwoofer Enclosure + Dual Enclosure Wiring Kit With 14 Gauge Speaker Wire + Screws + Spade Terminal",Mobile_Electronics,4,If you break them in properly they will work amazingly. Great sound. Would buy them again
B00KRFOUN6,NAXA Electronics NPB-251RD Portable CD Player with AM/FM Stereo Radio,Mobile_Electronics,3,"I mainly ordered this item for the radio, but was disappointed that the CD player doesn't work at all."
B00XJJU4SC,Juentai JT-6188 Dual Band VHF/UHF 136-174/400-480MHz VHF 25Watt UHF 20Watts Dual Band Two Way Radios Mobile Transceiver Walkie Talkie,Mobile_Electronics,2,I had to return mine. Was not able to get the &#34;no audio on active channel select&#34; bug fixed. Tried the workarounds on Miklor.com but nothing seemed to work. I turned BEEP off and that fixed the SCAN problem. Turned TDR OFF and that did nothing. Like the price. Like the size. Like the 25W power. Actually a lot to like in the little radio. I just couldn't get the one I received to work. I might try another one . . . maybe.
B00Q2CCEUY,KitSale WaterProof Mountain Bike Motorcycle Bike Handlebar Mount Case Bag with 4.5cm D Links Climbing Outdoor Carabiner for iPhone 4/4S /3GS 3G or Garmin GPS,Mobile_Electronics,4,great item.
B00XZY5DBE,"Wireless Speaker, Portable Bluetooth Stereo Speaker with 2 X 3w Surround Sound Boombox Buddy Speaker Ultra Bass Subwoofer Speaker, NFC Function Mic for All Phones and Tablet Iphone Samsung Nexus Laptops Computers Mp3 Player (Black)",Mobile_Electronics,5,"Love it-great sound, nice size!"
B00MWGREM2,0 Gauge Amp Kit Amplifier Install Wiring 1/0 Ga Power Installation Cables 4000W,Mobile_Electronics,4,Have to say it's a very nice kit except I didn't get all the wire connectors with it.
B00290WLCY,Dual Garage Laser Parking by Maxsa,Mobile_Electronics,1,I purchased a single laser park assist and it has always worked great.  Decided to purchase a dual garage laser assist and am very disappointed.  I've had to move it three times because the sensor does not pick up the movement of the vehicles.  It has to be placed virtually directly above one of the vehicles which defeats the purpose of the &#34;dual&#34; aspect.  What's the point if you can't place it in the center of your garage?  The motion sensor is only activated once you get within about 3-4 feet from it.  Purchase two single park assists rather than the dual.
B00NHOWOE6,DiGiYes® Portable Bluetooth 3.0 Speaker with Viewing Cradle Stand Function Wireless Stereo Speaker Built-in 3.5mm Aux Port For iPad iPhone iPod Smasung Galaxy Android Tablet Nexus and Any Other Device Support Bluetooth Or 3.5mm AUX,Mobile_Electronics,1,The USB charging port broke after a few months of very light use. I opened it up and noticed that all of the connections to the board were very lightly soldered and had a big gob of hot glue on top. This is very cheaply made and poor quality.
B00RDCMYCU,Bluetooth Shower Speaker – SoundPal Water Resistant Wireless and Hands-free Speaker with Suction Cup - Compatible with All Bluetooth Devices,Mobile_Electronics,5,Very nice charger that has enough capacity to charge my phone multiple times. The battery is built very well and has a nice heavy feel to it. The thing charges well and charges both my phones and Nexus 7 tablet. There's a battery indicator on the front and also a little light. The light isn't very bright but it's good enough if you're fumbling around trying to find keys in the dark or something. Overall one of the best portable battery packs I have
B00QMMBXA6,"Tomtom VIA 1515M Automobile Portable GPS Navigator - Black, Gray",Mobile_Electronics,2,"This is my third GPS, the other two being Garmin's. The first the connector broke and the second I returned to Amazon because it could not be recogized as being plugged into my computer - the later I will explain ( please read).  Just returned from trip 7/21/15. On the way out I thought it did a better job of street names, etc than that garmins. Programing it for trips is pretty easy as well. I will say if you do not have the actual STREET address you have issues because its programed for STATE, CITY, STREET, ADDRESS. I did realize just today that you can go to POI and it list hotels and then you can just type in the hotel name for the city so that's cool. Easier to do on the Garmin's.  Pros: easy to program, Cheap, life time maps whatever that means.  Cons: this is the big negative for me. Street names. What good does it do to tell me the name when I'm in the turn? This past trip I missed a lot of turns because it did not announce the street name in advance. My Garmin's had a large box at the top of the screen showing the name of the street. This has a small box on the right that one has to seriously take there eyes off the road to read and for those two reasons I would not purchase this. The third reason was the graphic display. I spent a lifetime designing training materials and working in Powerpoint to create slides and I couldn't have chosen worse colors then they came up with. If you can see the cross streets your eyes are better than mine. Horrible washed out background.   Note: It did announce in advance major highways like ' turn left ahead on US 2 but not streets in towns. To be honest we just got smart phones and played with the GPS in our town and its no comparison to either the Garmin or Tom Tom. Need to find a bracket to hang it on then I'm done with both Garmin and Tom Tom.  Last: Both of my Garmins and my new Tom Tom were not recognized by computer as being plugged in thus, you cannot update maps or charge the darn thing. Found out how to get aroundit. You know this is a big issue when both companies have a page of instructions to try. My guess, MS doesn't like these new products and so there is a compatibility issue here.  1. Go into My Computer 2. Go into Devices 3. Find Tom Tom or your device name 4. Click on the Windows box and select 'activate or whatever the word is. This should now start the communication process. If I had to guess I would think its another Windows change to prevent you from running hardware by just plugging it in."
B00ZBK1KJY,"2015 Apple Watch Stand, GRDE® GM02 Aluminum Charging Stand for Apple Watch, iWatch Charging Dock Station Platform Apple Watch Cradle Holder for Apple Watch Basic/ Sport/ Edition 38mm and 42mm",Mobile_Electronics,5,"This is a high quality, solid aluminum watch stand with the ability to charge your watch by using your own cable.  The price can't be beat and the aluminum color looks like the standard Apple computer materials.  Features a non slip grip on the bottom, it keeps your watch safely elevated off the table top and at a great viewing angle.  The cable fits neatly along the side and the charge button fits securely in the provided cut out.  It's got a nice sturdy weight so it won't fall over.  Great quality, great price!"
B0129AQH1E,"iCrews™ Ultra-sensitive , Scratch and fingerprint resistant Stylus Pen for Apple Ipad Air/ipad 2/ipad Mini/iphone 5/5s/5c/4s, Nexus 5/7, Galaxy Tab 4/3/2, Galaxy S5/s4, HTC One M8/m7, Iphone 5s,5c,ipad Air,smart Cellphone,touch Screen, Iphone 6 6 Plus 5 5s 5c, Ipad, Ipod, Android (10 PCS)",Mobile_Electronics,5,Very nice product
B00WX1X4AM,LX-JP14 Solar Powered 1450mAh Charger for Nokia / Samsung / LG / iPhone - Green,Mobile_Electronics,1,Disappointing
B00XC0NU5C,Mixeshop 3-pack Unisex Tally Style Silicone Watch black&white&brown,Mobile_Electronics,3,"nice!!! but after some time i checked, now i see i had ordered 2 sets (of the 3 watches) so total 6 watches, i've only received 3 (1 set) what should i do now!!"
B00J46XO9U,"iXCC Lightning Cable 3ft, iPhone charger, for iPhone X, 8, 8 Plus, 7, 7 Plus, 6s, 6s Plus, 6, 6 Plus, SE 5s 5c 5, iPad Air 2 Pro, iPad mini 2 3 4, iPad 4th Gen [Apple MFi Certified](Black and White)",Mobile_Electronics,5,The charger does what it's supposed to. I bought the 3ft black and white ones and had them for months; no problems.<br />The plastic &#34;skin&#34; on the outside is a lot better than the standard ones from apple.<br />There's no sign of the ends clumping together like how the apple ones always does after a few months.<br />I recently bought one more because my dog chewed it up.<br /><br />I highly recommend it.<br />I keep one in my car and one in my room (:
B00ANEOG2G,HHI TuchiFlip5 Case for iPod Touch 5th Generation - Black,Mobile_Electronics,1,It is made of cardboard and after a few days of use it was already showing. I had to buy another cover.
B00Z8D8VM8,"Thor 64 GB Slim 1.8"" LCD Mp3 Mp4 Player Media/Music/Audio Player with accessories(Purple Color)",Mobile_Electronics,1,"I thought I'd try my luck and I got stung.  The darn thing won't even power on when it's plugged in via the USB cord and though I've tried everything I could think of (letting it charge for longer than needed, casting spells, pushing buttons in odd combinations), nothing has salvaged this PoS to any imaginable semblance of working order, so back it goes.  Which is a pain.  I'd give it zero stars if I could.  I bought an AGPTEK 8 GB MP3 player with mini SD card capability, and with a 32 GB card, it works fine, but you have to buy an AGPTEK card, for compatibility concerns and currently a 64 MB card is not offered, hence my reason for purchasing this non-mighty Thor 64 GB.  I'm either going to have to settle for a 32 GB player or try my luck at the $100 price point.  Don't waste your time with the Thor 64."
B00O8G1DO4,Bose SoundLink Color Bluetooth Speaker - Blue - Bundle With SoundLink Color Carry Case,Mobile_Electronics,5,Perfect
B009CRMABY,ZHOL® NEW Am-fm Hidden Windshield Antenna Car Radio Truck,Mobile_Electronics,4,after someone had my original antenna broken off at the wash and stolen i decided to give this a try. why not its something i can install inside my vehicle and cant get broken off or stole solves two problems. i have it running up the passenger window pillar and across the edge ubove the rear view mirror its concealed and out of the way for safe driving. all local HD stations work the same like original antenna some of the analog radio stations somtimes get low/weak signals depending where i drive. but overall works great and low profile easy to install just have to unplug the factory cable to original antenna and plug this one in.
